conversion_flag,user_pseudo_id,device_category,operating_system,platform,city,browser,traffic_source,device_brand,cnt_page_views,cnt_sessions,cnt_site_search,cnt_download,cnt_form_step,cnt_form_step_life_plan,cnt_form_step_income_protection,cnt_form_step_duty_of_disclosure,cnt_form_step_personal_details,cnt_form_step_additional_information,cnt_form_step_assessment_summary,cnt_form_step_policy_owner_details,cnt_form_step_commencement_commissions,cnt_form_step_policy_declaration,cnt_form_step_medical_consent,cnt_form_step_submission_instructions,cnt_form_step_submit_application,cnt_form_step_standalone_ci
0,1921141859.1744421298,mobile,iOS,WEB,Melbourne,Chrome,referral,Apple,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1230473352.1744430094,mobile,Android,WEB,Adelaide,Chrome,Data Not Available,Motorola,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2010491799.1744461321,mobile,Android,WEB,Perth,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1183626857.1744408214,mobile,iOS,WEB,Ballarat,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1726047501.1744614514,desktop,Windows,WEB,Sydney,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,757198309.1744563834,desktop,Macintosh,WEB,,Chrome,(none),Apple,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1215510616.1744613144,desktop,Macintosh,WEB,Sydney,Chrome,organic,Apple,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1874204795.1744579610,mobile,iOS,WEB,Armidale,Safari,organic,Apple,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,226361370.1744597097,desktop,Windows,WEB,Melbourne,Chrome,organic,Google,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1357346166.1744598376,desktop,Windows,WEB,Sydney,Edge,organic,Microsoft,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,613251194.1744596546,desktop,Windows,WEB,Minato City,Edge,referral,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,453483743.1744595888,mobile,iOS,WEB,Sydney,Chrome,cpc,Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18082812.1744578267,desktop,Windows,WEB,Brisbane,Chrome,(none),Google,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,886853168.1744591271,desktop,Windows,WEB,Perth,Chrome,(none),Google,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1833137111.1744591836,desktop,Windows,WEB,Dumaguete,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89282526.1742777624,desktop,Windows,WEB,Sydney,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1745826707.1744625615,desktop,Windows,WEB,Mumbai,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,588464589.1697433603,desktop,Macintosh,WEB,Brisbane,Chrome,organic,Apple,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980113145.1728548093,desktop,Windows,WEB,Brisbane,Chrome,organic,Google,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,986631024.1744632450,desktop,Windows,WEB,Faisalabad,Chrome,referral,Google,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,261425552.1744554964,mobile,iOS,WEB,Sydney,Safari,(none),Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1064590193.1744620494,mobile,iOS,WEB,Melbourne,Safari,(none),Apple,13,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1727573437.1744604299,mobile,iOS,WEB,Busselton,Safari,cpc,Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,263106002.1744610447,mobile,Android,WEB,Melbourne,Samsung Internet,(none),,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,331439205.1744631873,mobile,Android,WEB,Melbourne,Samsung Internet,referral,,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2083829884.1744604830,mobile,iOS,WEB,Melbourne,Safari,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2074179356.1744608255,mobile,iOS,WEB,Perth,Safari,cpc,Apple,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1723626076.1744626458,desktop,Windows,WEB,Sydney,Edge,cpc,Microsoft,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,903696022.1744599295,desktop,Windows,WEB,Adelaide,Edge,cpc,Microsoft,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,217860144.1744632319,desktop,Windows,WEB,Brisbane,Chrome,cpc,Google,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2106777858.1744610229,mobile,iOS,WEB,Mount Gambier,Safari,cpc,Apple,54,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,128689622.1744610629,desktop,Windows,WEB,Noosaville,Chrome,cpc,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,735457373.1744615993,desktop,Macintosh,WEB,Melton,Safari,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,312236732.1721781180,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,516693218.1744588702,mobile,iOS,WEB,Central Coast,Safari,cpc,Apple,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,819101062.1744623642,desktop,Windows,WEB,Sydney,Chrome,paid,Google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1514920771.1743418976,desktop,Macintosh,WEB,,Safari,(none),Apple,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2019365079.1743315490,mobile,iOS,WEB,Launceston,Safari,(none),Apple,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,957783964.1743380752,mobile,iOS,WEB,Perth,Chrome,(none),Apple,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,515569643.1743411596,mobile,iOS,WEB,Moruya,Safari,organic,Apple,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,317955576.1740528390,desktop,Macintosh,WEB,Melbourne,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1091604366.1743394433,desktop,Windows,WEB,Sydney,Chrome,(none),Google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,529017823.1743384769,desktop,Windows,WEB,Brisbane,Chrome,(none),Google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1005413476.1741304407,desktop,Windows,WEB,Brisbane,Chrome,organic,Google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2081420671.1743133800,desktop,Windows,WEB,Sydney,Chrome,referral,Google,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,434698022.1743409258,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1531441626.1743391387,mobile,Android,WEB,Adelaide,Chrome,cpc,Samsung,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1734569223.1743415332,mobile,Android,WEB,Brisbane,Chrome,cpc,Samsung,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1474887253.1743394555,desktop,Windows,WEB,Melbourne,Chrome,cpc,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1523392648.1743382238,desktop,Macintosh,WEB,Canberra,Chrome,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,489423454.1743376083,mobile,Android,WEB,Sydney,Chrome,cpc,Samsung,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,357324370.1743392926,desktop,Windows,WEB,Sydney,Edge,cpc,Microsoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47005807.1744268920,mobile,iOS,WEB,Wollongong,Safari,(none),Apple,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1338700055.1744257588,mobile,iOS,WEB,Kununurra,Safari,(none),Apple,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2118317882.1744236210,mobile,iOS,WEB,Sydney,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1826613444.1744277906,desktop,Windows,WEB,Brisbane,Edge,(none),Microsoft,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,952061439.1743485204,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,836391493.1744252395,desktop,Windows,WEB,Cebu City,Chrome,organic,Google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,639254327.1738553013,desktop,Windows,WEB,Perth,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1572690249.1744261742,mobile,Android,WEB,Darwin,Chrome,referral,OPPO,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1515968995.1707103120,desktop,Windows,WEB,,Chrome,referral,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,588600047.1744250581,desktop,Macintosh,WEB,Melbourne,Safari,cpc,Apple,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1245040728.1744258697,desktop,Windows,WEB,Perth,Chrome,cpc,Google,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,668713961.1744249730,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,3,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91911830.1744265590,mobile,iOS,WEB,Christchurch,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1553634103.1744316464,desktop,Windows,WEB,New York,Edge,(none),Microsoft,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,590323648.1744324462,desktop,Windows,WEB,Canberra,Edge,organic,Microsoft,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,783686506.1744377787,desktop,Windows,WEB,Adelaide,Chrome,(none),Google,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,602766717.1744340768,mobile,iOS,WEB,Cairns,Safari,(none),Apple,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1132433578.1738551050,desktop,Windows,WEB,Canberra,Chrome,(none),Google,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1615172595.1744335951,desktop,Windows,WEB,Werribee,Chrome,cpc,Google,25,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1726994034.1744363227,mobile,iOS,WEB,Shepparton - Mooroopna,Safari,organic,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1687643524.1744333471,desktop,Windows,WEB,Adelaide,Chrome,organic,Google,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2036653910.1744319895,mobile,Android,WEB,Melbourne,Chrome,organic,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,567929253.1732076140,mobile,iOS,WEB,Brisbane,Safari,(none),Apple,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1916980689.1639441333,desktop,Windows,WEB,Melbourne,Edge,(none),Microsoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018694980.1744373653,mobile,iOS,WEB,Melton,Safari,cpc,Apple,47,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,484285614.1738298045,desktop,Macintosh,WEB,Brisbane,Chrome,(none),Apple,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1737515222.1744367831,mobile,Android,WEB,Melbourne,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,384968667.1744347577,desktop,Windows,WEB,Sydney,Chrome,Data Not Available,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29531030.1719551347,desktop,Windows,WEB,Mackay,Edge,cpc,Microsoft,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1380144410.1734394703,desktop,Windows,WEB,Sunshine Coast,Chrome,cpc,Google,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1400687614.1742771867,desktop,Windows,WEB,Brisbane,Chrome,organic,Google,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,758370277.1744162465,desktop,Windows,WEB,Sydney,Chrome,(none),Google,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1796565578.1744065702,desktop,Macintosh,WEB,Melbourne,Chrome,(none),Apple,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1039586388.1744186469,mobile,iOS,WEB,Perth,Safari,(none),Apple,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,969893556.1744194216,desktop,Macintosh,WEB,Forbes,Safari,(none),Apple,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1575020282.1744154720,desktop,Windows,WEB,Canberra,Edge,organic,Microsoft,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,864605948.1744179949,desktop,Windows,WEB,Sydney,Chrome,organic,Google,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221891818.1735893465,desktop,Windows,WEB,Melbourne,Chrome,cpc,Google,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,618737627.1744164226,desktop,Windows,WEB,Melbourne,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1842637682.1744196752,mobile,Android,WEB,Newcastle,Chrome,organic,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1698130411.1736911013,desktop,Windows,WEB,Melbourne,Edge,referral,Microsoft,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1475709399.1744154049,desktop,Windows,WEB,Sydney,Edge,referral,Microsoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,139940190.1727056142,desktop,Windows,WEB,Melbourne,Chrome,referral,Google,6,11,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
0,663846781.1744158550,mobile,Android,WEB,Melbourne,Chrome,cpc,Blackview,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1501106014.1744175859,desktop,Windows,WEB,Perth,Edge,cpc,Microsoft,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1591794981.1742756469,mobile,Android,WEB,Sydney,Chrome,cpc,OPPO,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2058558198.1743432257,desktop,Linux,WEB,Sydney,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97948163.1743441173,desktop,Windows,WEB,Canberra,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,552670502.1743455059,desktop,Macintosh,WEB,Brisbane,Chrome,referral,Apple,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,386699648.1743503126,desktop,Macintosh,WEB,Brisbane,Chrome,(none),Apple,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,825221608.1743485291,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,851838565.1742885683,desktop,Macintosh,WEB,Melbourne,Chrome,organic,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,561560083.1743380787,desktop,Windows,WEB,Sydney,Edge,(none),Microsoft,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1388292193.1707709819,desktop,Windows,WEB,Sydney,Edge,(none),Microsoft,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168458168.1743505077,mobile,Android,WEB,Sydney,Chrome,(none),Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2109469253.1743454683,mobile,Android,WEB,Melbourne,Chrome,referral,Samsung,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,749524004.1743047387,desktop,Windows,WEB,Sydney,Chrome,(none),Google,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1705956457.1743483478,desktop,Windows,WEB,Sydney,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1442760345.1743496470,desktop,Windows,WEB,Melbourne,Chrome,(none),Google,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,387038252.1743479647,desktop,Windows,WEB,Antipolo,Chrome,organic,Google,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,429157398.1742782012,desktop,Windows,WEB,Sydney,Edge,referral,Microsoft,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,915622565.1743452926,mobile,Android,WEB,Brisbane,Chrome,cpc,Google,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,551004928.1743485901,desktop,Windows,WEB,Perth,Chrome,cpc,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,387099416.1743472920,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,881621610.1743506879,mobile,iOS,WEB,Melbourne,Chrome,cpc,Apple,15,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1611302641.1743499350,mobile,iOS,WEB,Melton,Safari,cpc,Apple,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1277766789.1743500880,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,715458150.1743453351,mobile,iOS,WEB,Brisbane,Safari,cpc,Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,714600655.1743503240,mobile,iOS,WEB,Hobart,Safari,cpc,Apple,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2074239143.1743825818,desktop,Windows,WEB,Melbourne,Chrome,(none),Google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,952266441.1743754630,desktop,Windows,WEB,Sydney,Edge,(none),Microsoft,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,716479433.1743796589,mobile,Android,WEB,Sydney,Chrome,organic,Samsung,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,303229121.1743813411,mobile,iOS,WEB,Melbourne,Safari,organic,Apple,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,347147387.1743824409,mobile,iOS,WEB,Albury,Safari,organic,Apple,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1924001180.1743849980,mobile,Android,WEB,Manchester,Chrome,organic,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1487345310.1743811467,desktop,Windows,WEB,Brisbane,Chrome,referral,Google,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1453915904.1743840256,mobile,iOS,WEB,Melbourne,Safari,cpc,Apple,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1706330133.1739650103,desktop,Macintosh,WEB,Melbourne,Chrome,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,595855071.1743798427,desktop,Windows,WEB,Adelaide,Chrome,cpc,Google,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,129682111.1743976913,mobile,iOS,WEB,Lismore,Safari,(none),Apple,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,194434378.1743996893,desktop,Windows,WEB,Melbourne,Chrome,(none),Google,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1746899410.1744003061,desktop,Windows,WEB,Brisbane,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,308504672.1743982130,desktop,Windows,WEB,Canberra,Edge,(none),Microsoft,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2120994530.1743988111,desktop,Windows,WEB,Amsterdam,Chrome,(none),Google,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1225656951.1743980671,desktop,Windows,WEB,Sydney,Chrome,(none),Google,45,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1023084626.1744002152,mobile,Android,WEB,Perth,Chrome,organic,Samsung,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,496086050.1743984615,desktop,Windows,WEB,Sydney,Chrome,organic,Google,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,341044364.1743982524,desktop,Windows,WEB,Sydney,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,966184691.1742441469,desktop,Windows,WEB,,Firefox,organic,Mozilla,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,494669417.1744004522,desktop,Windows,WEB,Sydney,Edge,cpc,Microsoft,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180204576.1743949342,mobile,Android,WEB,Sydney,Samsung Internet,organic,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,533235245.1744013154,mobile,iOS,WEB,Perth,Chrome,cpc,Apple,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1867569091.1744017001,mobile,iOS,WEB,Moruya,Safari,cpc,Apple,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1067386099.1743983741,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1819378555.1744007299,tablet,iOS,WEB,Perth,Safari,cpc,Apple,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97445400.1743741274,desktop,Windows,WEB,Sheikhupura,Chrome,(none),Google,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,656515852.1743721230,desktop,Windows,WEB,Adelaide,Chrome,(none),Google,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,493045125.1743752073,desktop,Windows,WEB,Sydney,Edge,(none),Microsoft,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2055565455.1743758836,desktop,Windows,WEB,Sydney,Firefox,(none),Mozilla,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1074051984.1743763748,desktop,Macintosh,WEB,Armidale,Safari,(none),Apple,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1757974260.1743719920,desktop,Windows,WEB,Singapore,Chrome,organic,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1127191368.1743739842,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1284424291.1743708734,mobile,Android,WEB,Brisbane,Chrome,organic,Google,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1488094392.1743751945,mobile,iOS,WEB,Sydney,Safari,organic,Apple,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1226405115.1743720352,desktop,Windows,WEB,Brisbane,Edge,cpc,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36328779.1732849784,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1665342200.1703131847,desktop,Windows,WEB,Brisbane,Chrome,(none),Google,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1274004009.1743740990,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,420908031.1743735643,mobile,iOS,WEB,Sydney,Safari,cpc,Apple,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,748508181.1743918498,desktop,Linux,WEB,Sydney,Chrome,(none),Google,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1299378005.1741219431,desktop,Macintosh,WEB,Newcastle,Chrome,(none),Apple,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1998581519.1743893343,desktop,Windows,WEB,Sydney,Edge,organic,Microsoft,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,665711905.1743914394,mobile,iOS,WEB,Brisbane,Safari,organic,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1997477509.1743884402,mobile,Android,WEB,Brisbane,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91261967.1743905911,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,768318922.1743889327,mobile,Android,WEB,Launceston,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1073507955.1743903905,mobile,Android,WEB,Melbourne,Chrome,cpc,Samsung,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2123472992.1743931254,desktop,Macintosh,WEB,Gold Coast,Chrome,cpc,Apple,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1417378065.1744508485,desktop,Windows,WEB,Sydney,Chrome,(none),Google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1266834999.1744511628,desktop,Linux,WEB,,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1767378699.1744467926,desktop,Linux,WEB,,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,991241859.1744541147,mobile,Android,WEB,Gracemere,Chrome,cpc,Samsung,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,746831502.1744519801,mobile,Android,WEB,Brisbane,Chrome,organic,OPPO,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1886497927.1744521932,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1050446472.1744507367,mobile,iOS,WEB,Melbourne,Chrome,cpc,Apple,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2034191780.1744514064,mobile,iOS,WEB,Bowen,Safari,cpc,Apple,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
