conversion_flag,user_pseudo_id,device_category,operating_system,platform,city,browser,traffic_source,device_brand,cnt_page_views,cnt_sessions,cnt_site_search,cnt_download,cnt_form_step,cnt_form_step_life_plan,cnt_form_step_income_protection,cnt_form_step_duty_of_disclosure,cnt_form_step_personal_details,cnt_form_step_additional_information,cnt_form_step_assessment_summary,cnt_form_step_policy_owner_details,cnt_form_step_commencement_commissions,cnt_form_step_policy_declaration,cnt_form_step_medical_consent,cnt_form_step_submission_instructions,cnt_form_step_submit_application,cnt_form_step_standalone_ci
0,622706347.1744781854,tablet,iOS,WEB,Adelaide,Chrome,cpc,Apple,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1514506414.1744847409,desktop,Windows,WEB,Melbourne,Chrome,cpc,Google,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,279965189.1744782449,desktop,Windows,WEB,Sydney,Chrome,organic,Google,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,786670212.1744854884,mobile,iOS,WEB,Gold Coast,Safari,cpc,Apple,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,841482115.1744755109,mobile,iOS,WEB,Gold Coast,Safari,organic,Apple,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,746477204.1744887619,mobile,iOS,WEB,Melbourne,Safari,(none),Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2095280187.1744836679,mobile,iOS,WEB,Sydney,Safari,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1217028054.1744763173,desktop,Linux,WEB,Ashburn,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,668511583.1733437663,desktop,Windows,WEB,Sydney,Edge,referral,Microsoft,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1277462522.1744760674,desktop,Macintosh,WEB,Sydney,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,839561149.1744774993,desktop,Windows,WEB,Amsterdam,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1251103932.1697515087,desktop,Windows,WEB,Melbourne,Edge,(none),Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29778402.1744752492,desktop,Windows,WEB,Sydney,Edge,referral,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,745110443.1744784272,desktop,Windows,WEB,Sydney,Edge,cpc,Microsoft,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1619417166.1744770554,mobile,Android,WEB,Bacchus Marsh,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2044658274.1744801664,mobile,Android,WEB,Melbourne,Chrome,cpc,Google,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1242302918.1744745123,mobile,Android,WEB,Brisbane,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1944355639.1744791834,desktop,Windows,WEB,Bengaluru,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1247122156.1744770436,desktop,Windows,WEB,Melbourne,Chrome,organic,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,465524078.1744762163,desktop,Windows,WEB,Melbourne,Chrome,referral,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,983542125.1744764190,desktop,Windows,WEB,Brisbane,Chrome,cpc,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,950006001.1744762119,desktop,Windows,WEB,Adelaide,Chrome,referral,Google,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,276066368.1743378850,desktop,Windows,WEB,Brisbane,Firefox,(none),Mozilla,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1645711286.1744768941,mobile,iOS,WEB,Sydney,Safari,(none),Apple,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,472036503.1744792305,mobile,iOS,WEB,Rockhampton,Safari,(none),Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1996715108.1744807698,mobile,iOS,WEB,Central Coast,Safari,(none),Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1321968979.1744796621,mobile,iOS,WEB,Kalgoorlie - Boulder,Safari,(none),Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,493405249.1744601911,desktop,Windows,WEB,Canberra,Chrome,(none),Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19791300.1744601502,desktop,Windows,WEB,Brisbane,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1700183723.1742779568,desktop,Windows,WEB,Melbourne,Edge,(none),Microsoft,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,213880647.1744596351,desktop,Windows,WEB,Brisbane,Edge,(none),Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63068382.1744597967,desktop,Windows,WEB,Sydney,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1785107679.1744591099,desktop,Windows,WEB,Sydney,Edge,referral,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,510068890.1744600426,mobile,iOS,WEB,Sydney,Chrome,(none),Apple,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62276501.1744593364,desktop,Windows,WEB,Brisbane,Chrome,organic,Google,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2049068413.1744617069,mobile,Android,WEB,Adelaide,Samsung Internet,(none),,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,837530240.1744628849,mobile,iOS,WEB,Melbourne,Safari,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,115479105.1744599430,mobile,Android,WEB,Melbourne,Chrome,cpc,Samsung,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,205770650.1744628683,mobile,Android,WEB,Melbourne,Chrome,cpc,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2042935549.1744594345,mobile,Android,WEB,Perth,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1733384513.1744589126,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,896728761.1744604404,desktop,Windows,WEB,Newcastle,Edge,cpc,Microsoft,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200460612.1744580118,mobile,Android,WEB,Perth,Chrome,cpc,Samsung,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,992296152.1745123655,mobile,iOS,WEB,Sydney,Safari,organic,Apple,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,972245814.1743927377,desktop,Macintosh,WEB,Sydney,Chrome,organic,Apple,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,285875034.1745068691,mobile,Android,WEB,,Android Webview,(none),Tecno,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1785071696.1745076230,mobile,Android,WEB,Melbourne,Chrome,organic,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,833971822.1745090256,mobile,Android,WEB,Brisbane,Chrome,organic,OPPO,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1799542531.1745119740,mobile,Android,WEB,Adelaide,Chrome,Data Not Available,OPPO,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1826458663.1745111990,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4651884.1745110609,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,143698300.1745106925,mobile,iOS,WEB,Geelong,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1939750891.1745141848,mobile,iOS,WEB,Gold Coast,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,133818445.1744696603,desktop,Windows,WEB,Sydney,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,139535165.1744703982,desktop,Windows,WEB,Chiyoda City,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,685687882.1744697385,desktop,Windows,WEB,Singapore,Chrome,referral,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24231295.1744671957,mobile,Android,WEB,Marsden Park,Android Webview,paid,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1657183959.1741904994,desktop,Windows,WEB,Melbourne,Edge,cpc,Microsoft,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1652283882.1744690663,desktop,Windows,WEB,Brisbane,Edge,(none),Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2006967400.1744688360,desktop,Windows,WEB,Melbourne,Edge,cpc,Microsoft,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1851170617.1744669197,desktop,Windows,WEB,Brisbane,Edge,organic,Microsoft,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1343280795.1744665946,desktop,Windows,WEB,Melbourne,Chrome,organic,Google,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,694956481.1744193171,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1274211043.1744718865,mobile,Android,WEB,Sydney,Chrome,Data Not Available,Samsung,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1726045392.1744670012,mobile,Android,WEB,Perth,Chrome,(none),OPPO,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,708436656.1744717849,mobile,Android,WEB,Perth,Chrome,cpc,Motorola,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,203388864.1744724104,mobile,Android,WEB,Melbourne,Chrome,organic,Google,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1476506139.1744621249,mobile,Android,WEB,Sydney,Chrome,cpc,Motorola,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,587762847.1744676393,mobile,Android,WEB,Brisbane,Chrome,cpc,OPPO,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1907611849.1744707588,mobile,Android,WEB,Brisbane,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1293114145.1727241416,desktop,Windows,WEB,Sydney,Chrome,organic,Google,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1734016058.1744689423,desktop,Windows,WEB,Sydney,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,946802397.1696461215,desktop,Windows,WEB,Adelaide,Chrome,cpc,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,402799318.1744680530,mobile,iOS,WEB,Albury,Safari,(none),Apple,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2077686354.1744503333,desktop,Macintosh,WEB,Rockhampton,Safari,cpc,Apple,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,462615554.1744718949,mobile,iOS,WEB,Kalgoorlie - Boulder,Safari,cpc,Apple,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1351038576.1744683936,mobile,iOS,WEB,Gold Coast,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,298643643.1744700838,mobile,iOS,WEB,Sydney,Safari,cpc,Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1114425892.1745195586,mobile,iOS,WEB,Brisbane,Safari,cpc,Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1964898240.1745192937,mobile,Android,WEB,Brisbane,Samsung Internet,cpc,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1922252099.1745191788,mobile,Android,WEB,Melbourne,Firefox,cpc,Mozilla,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1087931567.1745239877,mobile,Android,WEB,Brisbane,Chrome,organic,Samsung,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,355526125.1745204239,desktop,Macintosh,WEB,Sydney,Safari,(none),Apple,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1556967619.1745243027,desktop,Macintosh,WEB,Brisbane,Safari,(none),Apple,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,781304400.1745190756,desktop,Windows,WEB,Melbourne,Chrome,cpc,Google,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1822647345.1745207038,desktop,Windows,WEB,Singapore,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,248025669.1745226995,mobile,iOS,WEB,Sunshine Coast,Safari,organic,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,435572609.1745233756,mobile,iOS,WEB,Sydney,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,228262189.1745196586,mobile,iOS,WEB,Kalgoorlie - Boulder,Safari,(none),Apple,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,411265139.1745048768,mobile,iOS,WEB,Perth,Safari,organic,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,813060402.1745056014,mobile,iOS,WEB,Bundaberg,Safari (in-app),cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,560324032.1745024765,mobile,Android,WEB,Wollongong,Chrome,cpc,OPPO,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921495097.1744986618,mobile,iOS,WEB,Junee,Safari,(none),Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,773405876.1745023090,mobile,iOS,WEB,Sydney,Safari,(none),Apple,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113154905.1745049811,mobile,iOS,WEB,Sydney,Safari,(none),Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1879305226.1744936843,mobile,Android,WEB,Sydney,Android Webview,cpc,Vivo,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,423695756.1744955292,desktop,Macintosh,WEB,Newcastle,Safari,organic,Apple,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1289676704.1717291014,desktop,Windows,WEB,Melbourne,Chrome,(none),Google,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,500529214.1744971997,mobile,iOS,WEB,Grafton,Safari,cpc,Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1470206182.1744934508,mobile,iOS,WEB,Melbourne,Safari,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,579389186.1744931808,mobile,iOS,WEB,Sydney,Chrome,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,679187772.1744933483,mobile,iOS,WEB,Robertson,Safari,cpc,Apple,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1919213789.1744943518,mobile,iOS,WEB,Melbourne,Chrome,(none),Apple,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,581112089.1744875719,mobile,Android,WEB,Perth,Chrome,(none),Samsung,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2048765782.1744862110,mobile,Android,WEB,Sydney,Chrome,(none),Samsung,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1889914218.1744875984,desktop,Windows,WEB,Cebu City,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1248703918.1744623347,desktop,Windows,WEB,Melbourne,Chrome,organic,Google,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,413436322.1744863763,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1412902751.1744802400,mobile,iOS,WEB,Melbourne,Chrome,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1323235182.1674603641,desktop,Windows,WEB,Brisbane,Chrome,organic,Google,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1334112940.1721016733,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1932290746.1744851145,desktop,Windows,WEB,Sydney,Chrome,(none),Google,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1996934505.1744866726,desktop,Windows,WEB,,Chrome,organic,Google,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1018457415.1739529844,desktop,Windows,WEB,Chennai,Chrome,organic,Google,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1043074318.1744863576,desktop,Windows,WEB,Adelaide,Chrome,(none),Google,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1616915425.1744865242,mobile,iOS,WEB,Newcastle,Safari,(none),Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,576991933.1744835042,desktop,Macintosh,WEB,Sydney,Safari,(none),Apple,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1328596946.1744858675,mobile,Android,WEB,Sydney,Samsung Internet,Data Not Available,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1719758158.1744851989,mobile,Android,WEB,Melbourne,Samsung Internet,(none),,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,310973275.1744771533,desktop,Windows,WEB,Sydney,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1319353897.1744765303,desktop,Macintosh,WEB,Brisbane,Firefox,cpc,Apple,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1800548144.1744778637,mobile,iOS,WEB,Melbourne,Chrome,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210489597.1744086451,desktop,Windows,WEB,Melbourne,Chrome,(none),Google,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2043369338.1742435811,desktop,Windows,WEB,Sydney,Edge,cpc,Microsoft,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,630337867.1744769466,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1715243808.1744789158,desktop,Windows,WEB,Perth,Chrome,(none),Google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1880925355.1744778162,mobile,Android,WEB,Brisbane,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1129641432.1744746234,mobile,iOS,WEB,Sydney,Chrome,cpc,Apple,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1843064565.1744760647,desktop,Windows,WEB,Sydney,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2097844162.1744770487,desktop,Windows,WEB,Sydney,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,140491114.1742171377,desktop,Windows,WEB,Launceston,Chrome,organic,Google,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2063848465.1744780627,mobile,iOS,WEB,Melbourne,Safari,cpc,Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2021380706.1744764627,mobile,iOS,WEB,Sydney,Safari,organic,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178712747.1744779734,mobile,iOS,WEB,Geelong,Safari,(none),Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,244456862.1744776083,mobile,iOS,WEB,Cairns,Safari,(none),Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2012158632.1744779067,mobile,iOS,WEB,Cooma,Safari,cpc,Apple,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1686154365.1744598157,desktop,Chrome OS,WEB,Bengaluru,Chrome,organic,Google,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,354273160.1744611878,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49720509.1739230893,desktop,Macintosh,WEB,Cebu City,Chrome,(none),Apple,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1833137111.1744591836,desktop,Windows,WEB,Dumaguete,Chrome,organic,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,862905567.1739147931,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1096582038.1744601406,desktop,Windows,WEB,Brisbane,Chrome,organic,Google,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,249641183.1744601267,desktop,Windows,WEB,Melbourne,Chrome,organic,Google,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1180976776.1744197261,mobile,iOS,WEB,Wollongong,Safari,(none),Apple,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1455199123.1744620807,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,615748908.1744632443,desktop,Windows,WEB,Melbourne,Chrome,cpc,Google,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1581496947.1737673804,desktop,Windows,WEB,Adelaide,Chrome,organic,Google,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1505678546.1744587532,desktop,Windows,WEB,Brisbane,Edge,cpc,Microsoft,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2103580447.1744633386,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2065233219.1744506042,desktop,Macintosh,WEB,Bowral - Mittagong,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1438816787.1744630521,mobile,iOS,WEB,Sydney,Safari,cpc,Apple,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2123695190.1744596196,desktop,Windows,WEB,Brisbane,Chrome,cpc,Google,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,919933375.1745130627,mobile,Android,WEB,Sydney,Android Webview,paid,Samsung,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1380810334.1745116026,mobile,Android,WEB,Brisbane,Android Webview,paid,Xiaomi,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20379268.1745192370,mobile,Android,WEB,Sydney,Samsung Internet,cpc,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,131939352.1745079180,mobile,Android,WEB,Perth,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,573334633.1745101996,mobile,Android,WEB,Geraldton,Chrome,cpc,Samsung,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,732590314.1745124778,desktop,Windows,WEB,Melbourne,Edge,organic,Microsoft,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1770139874.1745131421,desktop,Windows,WEB,Melbourne,Chrome,organic,Google,12,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,525524520.1745075951,desktop,Windows,WEB,Sydney,Chrome,organic,Google,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2054144974.1745143705,desktop,Windows,WEB,Sydney,Chrome,cpc,Google,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,567265545.1745100500,mobile,iOS,WEB,Brisbane,Safari (in-app),(none),Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1002204820.1744864084,tablet,iOS,WEB,Adelaide,Chrome,(none),Apple,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1461046246.1745132097,mobile,iOS,WEB,Melbourne,Safari,cpc,Apple,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1235807542.1745084267,mobile,iOS,WEB,Melbourne,Safari (in-app),cpc,Apple,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1498563868.1744680711,desktop,Linux,WEB,Sydney,Chrome,(none),Google,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,368215546.1743992272,desktop,Windows,WEB,Melbourne,Chrome,organic,Google,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1219202702.1744676027,desktop,Macintosh,WEB,Sydney,Chrome,cpc,Apple,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,238350592.1744674787,desktop,Macintosh,WEB,Melbourne,Chrome,cpc,Apple,24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1448971620.1744679350,desktop,Windows,WEB,Sydney,Edge,organic,Microsoft,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1378315399.1742953697,desktop,Windows,WEB,Melbourne,Edge,referral,Microsoft,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1025312718.1744707451,mobile,Android,WEB,Glass House Mountains,Chrome,(none),Samsung,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,815651963.1744674633,mobile,Android,WEB,Perth,Chrome,cpc,TCL,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,714104947.1744667484,mobile,iOS,WEB,Sydney,Chrome,cpc,Apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10590516.1744718660,mobile,iOS,WEB,Sydney,Chrome,cpc,Apple,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1302714594.1744708424,desktop,Windows,WEB,Sydney,Chrome,referral,Google,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
